亮剑,#genre#
第30集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/99bc94955df644e9ad2b573d738abefa/2000.m3u8
第31集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/e202203f408b4eff8791a37f35a7e714/2000.m3u8
第32集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/19bb5f0968784a16add81d9b51dfad63/2000.m3u8
第33集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/baa71b9f2ddb45c290c3a08b62c4977b/2000.m3u8
第34集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/360251de21cd475ba4753fb1ef1ba2b3/2000.m3u8
第35集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/30f3be1c1f034596a2540b56140bfe58/2000.m3u8
第36集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/27b20fdc453b4dc4802f7f5a76857f9a/2000.m3u8
第37集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f92c5a0862e847698ba997be1db44d6d/2000.m3u8
第38集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/d63dee9adf884702ae2cd610f9434827/2000.m3u8
第39集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/d505463400d6472d9fdba722841c17ba/2000.m3u8
第40集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/4a794e4005a944f694b0e15cf4de015e/2000.m3u8
觉醒年代,#genre# 
第01集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/d6333807e1ae432fbb650d9689efb4d2/2000.m3u8
第02集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/52d13eb384e5440a9b915c78a49b3212/2000.m3u8
第03集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/ecf33cadc0084921b06bbc7c990f6b97/2000.m3u8
第04集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/013faa00752447e19032db56b3264eaa/2000.m3u8
第05集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/38ba164bbe8846a498d0718a71ee5fd9/2000.m3u8
第06集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/be6c90e38a9641829fede2989aaf9871/2000.m3u8
第07集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/934d05af760e494bad917a9f25f8ab0d/2000.m3u8
第08集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/fa48af4ac5ab4f2d9f221d432f441fa7/2000.m3u8
第09集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/c5f1529ad8ad4316a33dcbb6f4d11a77/2000.m3u8
第10集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/fa4f958256f44288887cf9e397da2f05/2000.m3u8
第11集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/9f8fe5bd2bd8450786e1b8b8a87fa2b4/2000.m3u8
第12集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/9acdeb5c97784b17b87ba6765e3711d3/2000.m3u8
第13集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/eb3244f50e6844dc94221af1126980a4/2000.m3u8
第14集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/62997a011d4a482e88e0edd1acfe26d4/2000.m3u8
第15集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/00ef6abfc2d749c2a3522d3d5a650479/2000.m3u8
第16集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/b0e5b982268e4d81a497f2f10e7f5619/2000.m3u8
第17集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/b7df29408cf842a59a240196aee4a428/2000.m3u8
第18集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/ca17b51cb10842bb98b270b1d74c0bd1/2000.m3u8
第19集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/e6e55954462b4df3bbfaea02fc22081f/2000.m3u8
第20集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/04b2b03ebf92453cb918aed24c9db79c/2000.m3u8
第21集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/edb1b1e7531d4a6884194695a6acb693/2000.m3u8
第22集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/622480aa64b449b08082e9c679ec8f8d/2000.m3u8
第23集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/3005ed4be3224fa3970811323bc0f787/2000.m3u8
第24集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/cba3d8ee6f614c8cb3e8f6f68dc4fb7c/2000.m3u8
第25集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/198e13d3bfce4b959a3108bd341652af/2000.m3u8
第26集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/9ad746bc4baf401f851032a075b5d346/2000.m3u8
第27集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/89c0b1c5d14745ddbb5dce4ff1ad597d/2000.m3u8
第28集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/2233da95db8b41fa969eee763e3cb28b/2000.m3u8
第29集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/049d18f0b3b14fcc99bade8517264692/2000.m3u8
第30集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/2a9a58041bfe46a4a85e06490023bf52/2000.m3u8
第31集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/d8dff4e0cb9147ce895d2333e891ccd4/2000.m3u8
第32集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/333cb4b46d6f439ca7a50ae84cfad50e/2000.m3u8
第33集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/fd3ec67acd174408ba41df39125d229d/2000.m3u8
第34集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/ccd61210168c4adda284d1966d60e58c/2000.m3u8
第35集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/1b457bdbb8bb49739032dc3fcc338ed0/2000.m3u8
第36集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/56d5b5e338be4a60be8dc2f481008a6b/2000.m3u8
第37集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/c315a9a7a809427a9d884c05a53759f6/2000.m3u8
第38集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/eaefa3ce62584c539695f2b268f3d5ec/2000.m3u8
第39集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/8880eab869044f0db0ccf8f64b997b9b/2000.m3u8
第40集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/c8c95ed569ec447499cdbc26a26812c8/2000.m3u8
第41集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/c12ccff302bf47e5a7241b882b21eb91/2000.m3u8
第42集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/411b916de5b34a30a351601776022202/2000.m3u8
第43集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/72d2f9422de745aba553a4d3e98a6d83/2000.m3u8
毛泽东,#genre#
第01集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/eecc2b61aae042fcac8b56c5e2ccc80e/2000.m3u8
第02集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/01fc68788bac4b52a339d0d8ecdd9e52/850.m3u8
第03集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/715767644e8443d69a4eec9f58cd2429/850.m3u8
第04集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/cf386aa4702f4480916cb811efdc9834/850.m3u8
第05集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/cd561672e652416fa9737c4f02b354dc/850.m3u8
第06集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/20a5910e9ee844b6a18ea71928c91bea/850.m3u8
第07集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/9dec1f2f2d724753a0bba560a1c8e2a7/850.m3u8
第08集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/d7f0acbdc1cc4647bb320b811062bcf7/850.m3u8
第09集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/b8c7b3f8bd714e92b59eef9e086180b3/850.m3u8
第10集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/abe1049e7b61440aa007f79cf151ba6c/850.m3u8
第11集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/75b7265ffd0b4d3f95be621fd705e55e/850.m3u8
第12集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/43f675720e284465a6a722b5267bb5fe/850.m3u8
第13集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/fc5cc9025267491385d52481ea3a0315/850.m3u8
第14集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/426e69891e4a4fa8859bfb81c2c4d283/850.m3u8
第15集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/7befaf0a387f4b1d9fc1add331fba128/850.m3u8
第16集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/02a102c8544f4c6e818d7a6f0ff148b1/850.m3u8
第17集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/a1d953bd34634dbeb64ea0d3215dd359/850.m3u8
第18集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/c1d54d5f06fb47e1983f80539f9b401e/850.m3u8
第19集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/056640595dfb4f7b9ce1f1d38a6a39db/850.m3u8
第20集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/21b78fd8d9094e2c934c365e7c328719/850.m3u8
第21集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/1ddaf4660b8146b8adf1af75389de890/850.m3u8
第22集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/128096e629fc4d18a97d5ef06f014128/850.m3u8
第23集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/bc6ff1c7f44e4ebe8faaa9fcba5e4f6d/850.m3u8
第24集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/dc08097ba375488f8b41baee1cdfea6b/850.m3u8
第25集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/d3c997cdeaf34ce6a83f860a30082e4b/850.m3u8
第26集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/70fae20022be4c0c871ff6b64d31f6c3/850.m3u8
第27集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/4db29c6e9b3041efaf4c682a66b6d371/850.m3u8
第28集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/ace3fed0a4f244b9a0342297d2b07563/850.m3u8
第29集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/bd05a84b3d264ff2ba5139c9d6be82bd/850.m3u8
第30集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/27d66aaab1f6496ab6daa966386f8ad0/850.m3u8
第31集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/0584a1522dd842138d5301e18ca2d5fd/850.m3u8
第32集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/435b9313dd5b4ea191170e6668b6ae29/850.m3u8
第33集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/669dbd9134474f1eaadcc65ea2de9707/850.m3u8
第34集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/b87cfe4279074e5784fb1cb7afac303f/850.m3u8
第35集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/74ab58e2d24e40d6b1a47902813dada0/850.m3u8
第36集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/6c67c3dec3584e72a5de1e604bbde7ff/850.m3u8
第37集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/9b394009f20f458b91f68b26cceca5ef/850.m3u8
第38集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/ffd5dcde1d1a49899bb1aba97e02c5d5/850.m3u8
第39集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/24b68d70b8d14a9abd2f679cdd7d81e7/850.m3u8
第40集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/7fb1537443f146d5897a38a4b72b0c0e/850.m3u8
第41集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/44c9412a6d27489c97df761b0c542c44/850.m3u8
第42集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/3a1665da743b4280ae7cfea404b742fe/850.m3u8
第43集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/57b41ceb3df3450c8cd21d9a903bc70a/850.m3u8
第44集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/600ce3f7ebd74330b0b4a6442daf6649/850.m3u8
第45集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/36ed52db647142918eba591010afdaec/850.m3u8
第46集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/ece2f299f6cb4300afd4d1eb1f6c266e/850.m3u8
第47集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/a09f11c4ef1e4c0da4dc9be9be3ff459/850.m3u8
第48集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/fa255bff21e645cb8ea451c9f4625ce9/850.m3u8
第49集,https://hls.cntv.lxdns.com/asp/hls/850/0303000a/3/default/940a57fd9ab746b1b009c8a33f98cba0/850.m3u8
恰同学少年,#genre# 
第1集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/ca73a80e68a74ce86f1f8c993fea74a8/850.m3u8
第2集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/8e4f7ae3622d4d7ee90cf28ba773dc4a/850.m3u8
第3集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/e99ce0fda8844ebdff5846ab6453e362/850.m3u8
第4集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/a67ed19f2296452fc3a96da3c638bfbd/850.m3u8
第5集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/890d9711d26343d61d10dda227ea8701/850.m3u8
第6集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/7190841156dc4e113e4347ad55e0f38f/850.m3u8
第7集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/5f4aa09ae9184db4c73115b9432c4ec1/850.m3u8
第8集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/cbfce0f8c5c54e7fa4a37d848141bde3/850.m3u8
第9集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/97062a34b49544efb9dea19d960e71d8/850.m3u8
第10集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4825751d020743f6b0e6b297243de8c7/2000.m3u8
第11集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/92f41d46f3fe4fec3b695288f20ad373/850.m3u8
第12集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/86a53bd6297442a1a76f6bb078dc25c7/850.m3u8
第13集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/e8d1b8348fad45365f0af69de1c4c45a/850.m3u8
第14集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/f443c0996bfc477c546347b2be7e4a0a/850.m3u8
第15集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/b5b7eece1cba4c496b87a1a254d47749/850.m3u8
第16集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/b4ff946c2c184b65dba9fa9673d09157/850.m3u8
第17集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/4a010c9954aa4a82f586ee9cdb54a1f6/850.m3u8
第18集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/b474bee7367f49e80a74e18f11e52362/850.m3u8
第19集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/a71368ccf2084f9e72ed5a9555ccd33f/850.m3u8
第20集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/9dc2b0799f0d4208ff9222b800d63314/850.m3u8
第21集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/497f71a346054ca3dc6d45b03db98e44/850.m3u8
第22集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/407984eb5577489da5ca559d4674c47e/850.m3u8
第23集,http://hwhls.cntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/426f4b6308bc49fee24d2aaf73869f57/850.m3u8
绝密使命,#genre#              
第01集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/3253fb77792d46868844c978be5ee09c/2000.m3u8
第02集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/a3cf960f5dde486488ae4989012d8d4a/2000.m3u8
第03集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/d38d3fc6117a49c5892166b0c5d54541/2000.m3u8
第04集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/58b04d9e3fc14cdc81603d7d65b64ef4/2000.m3u8
第05集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/bd8f41f5165e464995178dff0ff8638b/2000.m3u8
第06集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/8d28344f07ea491c85d6d23d10febbeb/2000.m3u8
第07集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/5082982fe8dd492293d5bd5d27012df2/2000.m3u8
第08集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/2269c6df6a8f4a1e8672b9ce99bec5d9/2000.m3u8
第09集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/9702ea6f15ec4a52a8cb4bcf1aa0ca2b/2000.m3u8
第10集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/37508119b0bf408086a97bf7803621a4/2000.m3u8
第11集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/35d62e774271400ba3bc173e6d63aeb9/2000.m3u8
第12集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/e36946c98bd5464ca60d81623df03971/2000.m3u8
第13集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/08f94cec5d4b4c0a86d1517ff7ebd1bd/2000.m3u8
第14集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/de9c5251468443d193a4a973b1e6ed23/2000.m3u8
第15集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/33e17aaf18f94f40be7999718e95b911/2000.m3u8
第16集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/d51f79fc36df494b8847dd0c5118254d/2000.m3u8
第17集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/4bb47513cc9e4f96ae55871e36b87446/2000.m3u8
第18集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/4a3eb60e725b412090fcd20fab517483/2000.m3u8
第19集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/d8b2f6cef4364d3f921ef4dca5bd21e9/2000.m3u8
第20集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/a3bfedb24e094f7ebd4e734adedb53e4/2000.m3u8
第21集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/fd0bbd7429c045dcb5d6be0506ce2c43/2000.m3u8
第22集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/4da985c0a0f244589aed127bb40971cc/2000.m3u8
第23集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/634f4941b4df4d20bd3e826a5134e4f8/2000.m3u8
第24集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/158051390d7141989979785cf2308e47/2000.m3u8
第25集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/4a613751dbfd44b69dc74cc899e92b0e/2000.m3u8
第26集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/289eed61a6ee47389ae2493d380e7453/2000.m3u8
第27集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/e38a567cf4644a91833abcda6a10b963/2000.m3u8
第28集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/3a13f41885f14619b9b72b9601729f3c/2000.m3u8
第29集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/22c88452d5784e1bb0a0b4f9e5c71c09/2000.m3u8
第30集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/c415077d61344e70b0e2fd047482ef15/2000.m3u8
第31集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/da26bf2e02de4e12b55aa5dbf1161bdb/2000.m3u8
第32集,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/2ba795aaf9494daeac57145a7a57b939/2000.m3u8
铁血武工队传奇,#genre#   
第01集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/98b71aeb7149443eb3ea108ada272086/1200.m3u8
第02集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b506bba5e2434f94abcc0197af169f69/1200.m3u8
第03集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/2df9332bae034a368736298572bcb8f4/1200.m3u8
第04集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/66ed23cf1fcd4032973f584ce58cc2d2/1200.m3u8
第05集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bd8843942b8b4f59954b41bdc8364be3/1200.m3u8
第06集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0939f97891d349b7a25b812a958efce6/1200.m3u8
第07集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/304be679df0743dd8e55090deb8e31ed/1200.m3u8
第08集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/547a3f409392458faa4163098ef11ecc/1200.m3u8
第09集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c640bd6e70394e95937fec5e4ef15109/1200.m3u8
第10集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/afa13e8a57b348dab5b6b14afe27750b/1200.m3u8
第11集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/5a9a1fe6fa9c40419b19aac44b89c223/1200.m3u8
第12集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/82a646d253114d8eb487d5aa0cf89ca4/1200.m3u8
第13集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d673f8be7b3c47f3a78fb76b6df4a96c/1200.m3u8
第14集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/fe34c67d19524b36bc024d133651812c/1200.m3u8
第15集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/8c5dbcbdcb4f4a8b9172f95f069ced3a/1200.m3u8
第16集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0bec7107edc9470ea2a8b01feefc9c19/1200.m3u8
第17集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9b563f86b07a43f6970247680ce9ab39/1200.m3u8
第18集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/33ad490e8e834a9fba935a15fd12a0d9/1200.m3u8
第19集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/6c71410fbc024e36a704b4c9ff64b3cf/1200.m3u8
第20集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/9ac7152fe3be4bffb511ef521627f67e/1200.m3u8
第21集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7a3fbf5a8f8a4866a11b18358851b33d/1200.m3u8
第22集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/aa6da3c0312b480a9bfce296d43e1f40/1200.m3u8
第23集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f19f4ccee02341aba52b675f74234035/1200.m3u8
第24集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/cac3f0fecb474a77a7a5eae129a142a2/1200.m3u8
第25集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/dd79e9c7ad8948fe85dec94c7517e5ba/1200.m3u8
第26集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/a08952816acd487e9b17d8e88e583645/1200.m3u8
第27集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/e0eddc44ab914a7180a25a1ee582ecb8/1200.m3u8
第28集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/bd9936624b6147fc986b524a6fed71ff/1200.m3u8
第29集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c97e2da8002f47619f4842b1b1a7c6ca/1200.m3u8
第30集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/f2494969cf554984b54286fae92d4bb4/1200.m3u8
第31集,http://hwhls.cntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/b73cb2d2b0b54f55804688386641cdd4/1200.m3u8
天涯浴血,#genre# 
第01集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/573a110458e64dbe82695d475ecb93a4/2000.m3u8
第02集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/b5496ebfa1604d229da62009c61dffea/2000.m3u8
第03集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/70ef1c41ae28430f93d0387255a71500/2000.m3u8
第04集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/ea01047ba29f43b9be22e6041e7f9f00/2000.m3u8
第05集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/a0f32fd9e74d4a37a4aec225ea774ebd/2000.m3u8
第06集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/c8a0246ddf214ced96f1da59046007ac/2000.m3u8
第07集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/6c2e507188be4676a6ec485d58b6dee7/2000.m3u8
第08集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/1c12fddbf6d14ed6948ecb299816fafc/2000.m3u8
第09集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d1341d1ad0bf41709cfef547ede1598f/2000.m3u8
第10集,https://dh5.cntv.myhwcdn.cn/asp/h5e/hls/2000/0303000a/3/default/ce80eee48a9d477f9e9a7de50a77a5d4/2000.m3u8
第11集,http://hwhls.cntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/4e9434dd2c1c4b02af92f59aa33341ff/2000.m3u8
第12集,https://dh5.cntv.myhwcdn.cn/asp/h5e/hls/2000/0303000a/3/default/7bbb0b83abb0425cac193e14f4a78d26/2000.m3u8
